date,wind
2013-04-05,3.0876891586679998
2013-04-10,2.742019556176
2013-04-15,2.495098484848
2013-04-20,3.892258102766
2013-04-25,5.23790151515
2013-04-30,2.94419258373
2013-05-05,3.2568444522660003
2013-05-10,2.534959201926
2013-05-15,2.94334256227
2013-05-20,2.995417344802
2013-05-25,2.6881002323
2013-05-30,2.57703468286
2013-06-04,2.397745238094
2013-06-09,2.453109974426
2013-06-14,3.00803508772
2013-06-19,3.8825326086940004
2013-06-24,2.0336
2013-06-29,2.52409090909
2013-07-04,2.3478917112280002
2013-07-09,2.56334546148
2013-07-14,2.9240075260619998
2013-07-19,3.057472222224
2013-07-24,3.2029166666660003
2013-07-29,3.5065
2013-08-03,2.405166666668
2013-08-08,1.1194166666672
2013-08-13,2.220999999998
2013-08-18,1.600083333334
2013-08-23,1.822916666666
2013-08-28,2.450690711462
2013-09-02,2.549325705568
2013-09-07,2.677299407116
2013-09-12,2.4159997868696
2013-09-17,2.842724637682
2013-09-22,3.865583333332
2013-09-27,2.672984848486
2013-10-02,3.226413043478
2013-10-07,2.708333333334
2013-10-12,2.60988744589
2013-10-17,3.513583333334
2013-10-22,3.457
2013-10-27,3.30271969697
2013-11-01,3.2233333333339997
2013-11-06,4.1789404761919995
2013-11-11,2.821148362508
2013-11-16,4.38636904762
2013-11-21,3.8039166666660003
2013-11-26,4.53925
2013-12-01,4.98275
2013-12-06,4.354666666668
2013-12-11,5.0409444444439995
2013-12-16,3.9297451690819996
2013-12-21,4.0393146997919995
2013-12-26,2.8777987013
2013-12-31,2.181171980678
2014-01-05,3.01356884058
2014-01-10,4.869615942028
2014-01-15,3.8957326839819997
2014-01-20,3.44179901961
2014-01-25,2.870823160534
2014-01-30,2.358676359872
2014-02-04,2.7979255103379996
2014-02-09,3.20336884058
2014-02-14,3.1182031499200003
2014-02-19,3.37564078675
2014-02-24,3.6094999999979995
2014-03-01,3.064166666666
2014-03-06,2.188061594202
2014-03-11,3.8374021739140005
2014-03-16,4.5728115942039995
2014-03-21,4.116325757576
2014-03-26,4.634775672878
2014-03-31,4.405416666666
2014-04-05,4.372030303032
2014-04-10,4.213960144928
2014-04-15,3.2280054905040005
2014-04-20,3.976651740516
2014-04-25,3.0570225052719997
2014-04-30,2.692441354722
2014-05-05,3.960612554112
2014-05-10,2.679832352942
2014-05-15,3.943990777338
2014-05-20,2.1560949971100003
2014-05-25,2.63548466018
2014-05-30,4.912770531402
2014-06-04,2.913754112554
2014-06-09,3.6417602495540002
2014-06-14,3.003265789474
2014-06-19,3.2770692640679995
2014-06-24,3.790637719298
2014-06-29,3.3656729949880004
2014-07-04,2.504526143792
2014-07-09,3.201815151516
2014-07-14,2.5943514705879998
2014-07-19,2.2492228260880003
2014-07-24,2.195048128342
2014-07-29,1.500103718506
2014-08-03,2.300918225238
2014-08-08,2.3861492063500003
2014-08-13,2.916622311348
2014-08-18,2.0180374957011997
2014-08-23,3.22989766082
2014-08-28,2.638643374742
2014-09-02,2.4798303178838
2014-09-07,2.659542372234
2014-09-12,2.808972727272
2014-09-17,1.3818249999999999
2014-09-22,4.01010921325
2014-09-27,3.635128787878
2014-10-02,3.327927345538
2014-10-07,1.9715111111104
2014-10-12,2.4038262626280003
2014-10-17,4.951260869566
2014-10-22,2.759997364954
2014-10-27,2.370270499108
2014-11-01,3.555366704806
2014-11-06,2.567351903576
2014-11-11,3.031061904762
2014-11-16,3.579333333332
2014-11-21,2.176224082934
2014-11-26,2.931770202018
2014-12-01,3.516057453416
2014-12-06,3.2010647058819997
2014-12-11,3.01488744589
2014-12-16,2.943553030304
2014-12-21,3.74375
2014-12-26,3.4807500000019997
2014-12-31,3.874083333332
