date,wind
2012-05-21,3.42142857143
2012-05-22,2.824
2012-05-23,3.56434782609
2012-05-24,6.59041666667
2012-05-25,5.35333333333
2012-05-26,4.01173913043
2012-05-27,3.471
2012-05-28,2.96529411765
2012-05-29,1.81
2012-05-30,2.2525
2012-05-31,3.38761904762
2012-06-01,2.35894736842
2012-06-02,3.42684210526
2012-06-03,3.80541666667
2012-06-04,2.30954545455
2012-06-05,2.16590909091
2012-06-06,3.001
2012-06-07,1.6975
2012-06-08,4.32666666667
2012-06-09,5.34272727273
2012-06-10,3.60095238095
2012-06-11,1.76684210526
2012-06-12,3.29681818182
2012-06-13,2.525
2012-06-14,2.21454545455
2012-06-15,2.45304347826
2012-06-16,3.55380952381
2012-06-17,5.175
2012-06-18,4.56333333333
2012-06-19,3.09043478261
2012-06-20,2.92277777778
2012-06-21,3.31625
2012-06-22,2.9225
2012-06-23,1.66631578947
2012-06-24,3.77
2012-06-25,2.16526315789
2012-06-26,2.75368421053
2012-06-27,3.82272727273
2012-06-28,2.82666666667
2012-06-29,3.66416666667
2012-06-30,2.86545454545
2012-07-01,2.93142857143
2012-07-02,2.615625
2012-07-03,3.08826086957
2012-07-04,3.11954545455
2012-07-05,2.92235294118
2012-07-06,3.22173913043
2012-07-07,2.54047619048
2012-07-08,3.17
2012-07-09,2.06111111111
2012-07-10,2.26764705882
2012-07-11,2.349375
2012-07-12,3.0
2012-07-13,2.89833333333
2012-07-14,3.25857142857
2012-07-15,2.53882352941
2012-07-16,1.86473684211
2012-07-17,2.52434782609
2012-07-18,3.47208333333
2012-07-19,3.65
2012-07-20,3.8475
2012-07-21,3.8245
2012-07-22,1.47571428571
2012-07-23,2.43588235294
2012-07-24,2.71684210526
2012-07-25,1.62941176471
2012-07-26,1.71083333333
2012-07-27,2.02866666667
2012-07-28,2.59176470588
2012-07-29,3.48125
2012-07-30,2.328
2012-07-31,2.20083333333
2012-08-01,1.035
2012-08-02,1.64176470588
2012-08-03,3.29647058824
2012-08-04,2.12904761905
2012-08-05,1.99294117647
2012-08-06,2.7345
2012-08-07,2.18052631579
2012-08-08,2.48523809524
2012-08-09,2.64842105263
2012-08-10,2.55611111111
2012-08-11,1.78055555556
2012-08-12,2.225
2012-08-13,3.78333333333
2012-08-14,2.25647058824
2012-08-15,2.863125
2012-08-16,2.02
2012-08-17,1.28692307692
2012-08-18,3.207
2012-08-19,2.73533333333
2012-08-20,3.68142857143
2012-08-21,5.04625
2012-08-22,6.81166666667
2012-08-23,3.24875
2012-08-24,4.54863636364
2012-08-25,2.375
2012-08-26,4.25956521739
2012-08-27,3.5075
2012-08-28,2.94608695652
2012-08-29,3.83666666667
2012-08-30,4.48727272727
2012-08-31,3.082
2012-09-01,3.5175
2012-09-02,1.80055555556
2012-09-03,2.308125
2012-09-04,2.34133333333
2012-09-05,4.03952380952
2012-09-06,2.56
2012-09-07,3.17047619048
2012-09-08,3.77714285714
2012-09-09,4.93958333333
2012-09-10,6.08173913043
2012-09-11,2.94166666667
2012-09-12,3.06272727273
2012-09-13,2.00857142857
2012-09-14,2.694
2012-09-15,2.556
2012-09-16,3.5625
2012-09-17,2.28047619048
2012-09-18,1.242
2012-09-19,2.152
2012-09-20,2.95086956522
2012-09-21,2.56263157895
2012-09-22,3.13956521739
2012-09-23,2.93043478261
2012-09-24,4.06791666667
2012-09-25,4.04666666667
2012-09-26,1.35333333333
2012-09-27,1.76666666667
2012-09-28,3.64708333333
2012-09-29,3.79173913043
2012-09-30,3.14411764706
2012-10-01,4.89913043478
2012-10-02,1.555
2012-10-03,1.9525
2012-10-04,2.05625
2012-10-05,3.5975
2012-10-06,4.12458333333
2012-10-07,3.5519047619
2012-10-08,3.28391304348
2012-10-09,3.40285714286
2012-10-10,4.15
2012-10-11,1.97642857143
2012-10-12,3.17857142857
2012-10-13,5.29958333333
2012-10-14,2.2075
2012-10-15,4.02416666667
2012-10-16,2.76708333333
2012-10-17,4.09
2012-10-18,3.64304347826
2012-10-19,1.917
2012-10-20,1.49769230769
2012-10-21,2.365
2012-10-22,2.91333333333
2012-10-23,3.7925
2012-10-24,2.8135
2012-10-25,2.692
2012-10-26,5.79083333333
2012-10-27,3.49956521739
2012-10-28,6.07458333333
2012-10-29,4.91086956522
2012-10-30,5.17333333333
2012-10-31,5.85
2012-11-01,1.72705882353
2012-11-02,3.40652173913
2012-11-03,4.97416666667
2012-11-04,3.24739130435
2012-11-05,4.39375
2012-11-06,5.51625
2012-11-07,4.18541666667
2012-11-08,4.44791666667
2012-11-09,4.08
2012-11-10,3.34416666667
2012-11-11,1.76684210526
2012-11-12,4.18791666667
2012-11-13,2.78083333333
2012-11-14,4.02636363636
2012-11-15,4.94208333333
2012-11-16,5.77958333333
2012-11-17,3.50714285714
2012-11-18,2.49857142857
2012-11-19,2.40631578947
2012-11-20,1.05111111111
2012-11-21,0.998888888889
2012-11-22,2.00058823529
2012-11-23,2.8
2012-11-24,2.42318181818
2012-11-25,2.58947368421
2012-11-26,2.10714285714
2012-11-27,2.30476190476
2012-11-28,3.01368421053
2012-11-29,2.018
2012-11-30,4.13375
2012-12-01,2.49636363636
2012-12-02,3.8545
2012-12-03,4.45083333333
2012-12-04,6.56291666667
2012-12-05,3.1875
2012-12-06,4.93958333333
2012-12-07,3.38875
2012-12-08,1.97714285714
2012-12-09,2.62444444444
2012-12-10,5.50916666667
2012-12-11,7.03958333333
2012-12-12,7.0925
2012-12-13,9.18291666667
2012-12-14,6.83708333333
2012-12-15,4.85541666667
2012-12-16,3.81291666667
2012-12-17,1.86466666667
2012-12-18,4.23045454545
2012-12-19,4.33958333333
2012-12-20,4.4125
2012-12-21,4.295
2012-12-22,4.70916666667
2012-12-23,4.39583333333
2012-12-24,2.29529411765
2012-12-25,4.53875
2012-12-26,5.20708333333
2012-12-27,3.42285714286
2012-12-28,3.96173913043
2012-12-29,4.50125
2012-12-30,4.71380952381
2012-12-31,2.053125
2013-01-01,2.42214285714
2013-01-02,3.23947368421
2013-01-03,3.64666666667
2013-01-04,3.15375
2013-01-05,1.91157894737
2013-01-06,2.206
2013-01-07,2.28416666667
2013-01-08,3.3
2013-01-09,3.31958333333
2013-01-10,1.59769230769
2013-01-11,3.47875
2013-01-12,2.1955
2013-01-13,2.4125
2013-01-14,3.80791666667
2013-01-15,3.50863636364
2013-01-16,2.93545454545
2013-01-17,3.4225
2013-01-18,2.69652173913
2013-01-19,2.07238095238
2013-01-20,2.87956521739
2013-01-21,3.9625
2013-01-22,2.85136363636
2013-01-23,2.255
2013-01-24,2.50739130435
2013-01-25,2.65208333333
2013-01-26,1.22333333333
2013-01-27,3.30777777778
2013-01-28,4.14166666667
2013-01-29,3.6
2013-01-30,3.77375
2013-01-31,3.54333333333
2013-02-01,3.36
2013-02-02,2.78652173913
2013-02-03,5.69166666667
2013-02-04,5.57416666667
2013-02-05,4.7025
2013-02-06,3.9447826087
2013-02-07,5.99583333333
2013-02-08,6.70958333333
2013-02-09,7.55291666667
2013-02-10,4.905
2013-02-11,3.2475
2013-02-12,3.16391304348
2013-02-13,2.38571428571
2013-02-14,2.144
2013-02-15,2.77708333333
2013-02-16,3.58833333333
2013-02-17,2.79434782609
2013-02-18,3.38380952381
2013-02-19,2.325
2013-02-20,1.15272727273
2013-02-21,1.63307692308
2013-02-22,1.85875
2013-02-23,1.915
2013-02-24,1.54133333333
2013-02-25,2.09
2013-02-26,2.3080952381
2013-02-27,4.16142857143
2013-02-28,4.18833333333
2013-03-01,5.16708333333
2013-03-02,4.61454545455
2013-03-03,2.77636363636
2013-03-04,3.335
2013-03-05,4.08913043478
2013-03-06,3.6885
2013-03-07,5.8525
2013-03-08,3.80375
2013-03-09,4.82086956522
2013-03-10,3.45875
2013-03-11,4.52958333333
2013-03-12,3.54739130435
2013-03-13,2.08176470588
2013-03-14,3.35388888889
2013-03-15,7.38041666667
2013-03-16,3.89541666667
2013-03-17,3.54625
2013-03-18,3.78409090909
2013-03-19,4.63333333333
2013-03-20,3.81272727273
2013-03-21,5.67041666667
2013-03-22,3.76380952381
2013-03-23,6.58083333333
2013-03-24,4.47291666667
2013-03-25,6.73083333333
2013-03-26,4.39347826087
2013-03-27,2.94291666667
2013-03-28,3.16083333333
2013-03-29,2.93136363636
2013-03-30,5.10166666667
2013-03-31,3.89
2013-04-01,4.98166666667
2013-04-02,3.17857142857
2013-04-03,3.22541666667
2013-04-04,3.91666666667
2013-04-05,2.48681818182
2013-04-06,2.64636363636
2013-04-07,4.32416666667
2013-04-08,2.98347826087
2013-04-09,2.99761904762
2013-04-10,3.56727272727
2013-04-11,3.00363636364
2013-04-12,2.19235294118
2013-04-13,2.02944444444
2013-04-14,2.91739130435
2013-04-15,2.62590909091
2013-04-16,2.45533333333
2013-04-17,2.6485
2013-04-18,2.257
2013-04-19,2.48875
2013-04-20,1.678
2013-04-21,4.83260869565
2013-04-22,4.61208333333
2013-04-23,4.01818181818
2013-04-24,4.32041666667
2013-04-25,5.41833333333
2013-04-26,7.43409090909
2013-04-27,4.615
2013-04-28,4.6375
2013-04-29,4.08458333333
2013-04-30,3.47
2013-05-01,2.92545454545
2013-05-02,3.03625
2013-05-03,2.39136363636
2013-05-04,2.89789473684
2013-05-05,3.87173913043
2013-05-06,5.33833333333
2013-05-07,2.935
2013-05-08,2.22230769231
2013-05-09,1.91684210526
2013-05-10,2.525
2013-05-11,1.94388888889
2013-05-12,1.836
2013-05-13,2.82411764706
2013-05-14,3.54578947368
2013-05-15,3.34954545455
2013-05-16,3.36761904762
2013-05-17,2.60222222222
2013-05-18,2.3995
2013-05-19,2.99782608696
2013-05-20,3.25173913043
2013-05-21,2.83565217391
2013-05-22,2.23352941176
2013-05-23,2.91434782609
2013-05-24,3.74181818182
2013-05-25,3.00458333333
2013-05-26,2.57391304348
2013-05-27,2.756
2013-05-28,2.25863636364
2013-05-29,2.84736842105
2013-05-30,1.49307692308
2013-05-31,2.21526315789
2013-06-01,2.496
2013-06-02,3.55083333333
2013-06-03,3.13
2013-06-04,2.26
2013-06-05,2.90625
2013-06-06,3.6095
2013-06-07,1.50214285714
2013-06-08,1.71083333333
2013-06-09,2.022
2013-06-10,2.248
2013-06-11,2.63647058824
2013-06-12,2.14647058824
2013-06-13,3.21260869565
2013-06-14,3.17666666667
2013-06-15,3.17625
2013-06-16,3.1825
2013-06-17,1.81684210526
2013-06-18,3.68791666667
2013-06-19,4.02583333333
2013-06-20,5.37583333333
2013-06-21,4.06347826087
2013-06-22,3.32708333333
2013-06-23,2.62043478261
2013-06-24,2.392
2013-06-25,2.49
2013-06-26,1.63833333333
2013-06-27,1.406
2013-06-28,2.24166666667
2013-06-29,2.01545454545
2013-06-30,1.93875
2013-07-01,2.75
2013-07-02,3.8975
2013-07-03,2.01875
2013-07-04,2.56125
2013-07-05,2.54764705882
2013-07-06,2.59409090909
2013-07-07,1.69352941176
2013-07-08,2.34294117647
2013-07-09,4.09916666667
2013-07-10,3.69608695652
2013-07-11,2.08526315789
2013-07-12,1.64421052632
2013-07-13,1.292
2013-07-14,2.53888888889
2013-07-15,2.58894736842
2013-07-16,3.14315789474
2013-07-17,3.67304347826
2013-07-18,2.676
2013-07-19,2.89555555556
2013-07-20,2.59055555556
2013-07-21,3.71208333333
2013-07-22,3.0725
2013-07-23,3.01666666667
2013-07-24,1.85904761905
2013-07-25,2.10095238095
2013-07-26,3.89458333333
2013-07-27,4.54583333333
2013-07-28,3.61416666667
2013-07-29,4.25916666667
2013-07-30,3.7075
2013-07-31,2.84666666667
2013-08-01,3.32833333333
2013-08-02,3.39083333333
2013-08-03,1.53041666667
2013-08-04,3.05125
2013-08-05,3.00208333333
2013-08-06,2.63041666667
2013-08-07,1.81166666667
2013-08-08,1.12791666667
2013-08-09,1.97583333333
2013-08-10,0.588333333333
2013-08-11,0.659583333333
2013-08-12,1.24541666667
2013-08-13,1.62708333333
2013-08-14,1.23958333333
2013-08-15,2.41583333333
2013-08-16,3.01833333333
2013-08-17,2.80416666667
2013-08-18,2.13541666667
2013-08-19,1.715
2013-08-20,1.7125
2013-08-21,1.32958333333
2013-08-22,1.10791666667
2013-08-23,1.12708333333
2013-08-24,0.9225
2013-08-25,1.635
2013-08-26,2.9625
2013-08-27,2.4675
2013-08-28,2.43041666667
2013-08-29,2.17833333333
2013-08-30,2.46045454545
2013-08-31,1.87772727273
2013-09-01,3.30652173913
2013-09-02,3.21434782609
2013-09-03,2.28708333333
2013-09-04,1.93894736842
2013-09-05,2.72041666667
2013-09-06,2.58583333333
2013-09-07,2.00916666667
2013-09-08,3.73541666667
2013-09-09,2.55416666667
2013-09-10,2.62956521739
2013-09-11,2.45818181818
2013-09-12,0.991176470588
2013-09-13,1.69458333333
2013-09-14,3.5225
2013-09-15,3.40173913043
2013-09-16,2.47
2013-09-17,2.20086956522
2013-09-18,2.01041666667
2013-09-19,4.42166666667
2013-09-20,2.72458333333
2013-09-21,2.85608695652
2013-09-22,2.82541666667
2013-09-23,3.7125
2013-09-24,3.36708333333
2013-09-25,5.04708333333
2013-09-26,4.37583333333
2013-09-27,3.82909090909
2013-09-28,2.88666666667
2013-09-29,2.20541666667
2013-09-30,2.27583333333
2013-10-01,2.16791666667
2013-10-02,2.55
2013-10-03,4.77375
2013-10-04,3.62956521739
2013-10-05,2.2225
2013-10-06,2.95625
2013-10-07,3.6225
2013-10-08,3.7925
2013-10-09,1.89125
2013-10-10,2.24166666667
2013-10-11,1.99375
2013-10-12,1.97727272727
2013-10-13,2.57666666667
2013-10-14,2.64428571429
2013-10-15,2.28454545455
2013-10-16,3.56666666667
2013-10-17,2.6725
2013-10-18,3.61
2013-10-19,5.345
2013-10-20,3.44541666667
2013-10-21,2.495
2013-10-22,3.57875
2013-10-23,2.41666666667
2013-10-24,4.98583333333
2013-10-25,3.39916666667
2013-10-26,2.90458333333
2013-10-27,3.45666666667
2013-10-28,3.39375
2013-10-29,3.41347826087
2013-10-30,1.59318181818
2013-10-31,4.65652173913
2013-11-01,3.06583333333
2013-11-02,2.62791666667
2013-11-03,3.65958333333
2013-11-04,3.77166666667
2013-11-05,2.99166666667
2013-11-06,4.68166666667
2013-11-07,5.25333333333
2013-11-08,5.03166666667
2013-11-09,2.00761904762
2013-11-10,3.92041666667
2013-11-11,2.76826086957
2013-11-12,1.38142857143
2013-11-13,1.52545454545
