tavg,tmin,tmax,wind,globrad,precip,relhumid,de-date
17.273333333333333,12.326666666666668,22.391666666666666,3.0483333333333333,20.241666666666667,2.5883333333333334,73.99,02.06.2016
17.915000000000003,12.008333333333333,23.21666666666667,2.731666666666667,23.845,1.833333333333333,69.29166666666667,03.06.2016
17.616666666666667,12.136666666666665,22.858333333333334,2.9266666666666663,22.05666666666667,1.09,70.59333333333333,04.06.2016
17.456666666666667,10.573333333333332,23.22,3.03,25.02333333333333,0.6333333333333333,69.47833333333334,05.06.2016
18.243333333333332,10.995,24.035,2.341666666666667,26.60166666666667,0.4416666666666666,66.835,06.06.2016
18.93166666666667,12.073333333333332,24.588333333333335,1.7133333333333336,27.563333333333333,1.6616666666666668,64.635,07.06.2016
18.813333333333336,12.405000000000001,24.060000000000002,2.3249999999999997,26.675,0.695,64.845,08.06.2016
18.645,12.481666666666667,23.926666666666666,2.4583333333333335,24.623333333333335,0.9733333333333333,72.51,09.06.2016
18.285,12.838333333333333,23.388333333333332,2.2933333333333334,22.701666666666668,3.2900000000000005,74.53,10.06.2016
19.125,12.943333333333333,24.439999999999998,2.4616666666666664,21.478333333333335,0.9416666666666668,72.355,11.06.2016
20.006666666666664,13.815,25.33,2.8350000000000004,24.474999999999998,1.2966666666666666,69.89666666666666,12.06.2016
19.893333333333334,13.951666666666666,25.141666666666666,2.3033333333333332,25.396666666666665,0.5183333333333333,69.06166666666667,13.06.2016
19.386666666666667,13.655000000000001,24.296666666666667,2.335,24.778333333333332,1.4083333333333332,70.01,14.06.2016
20.046666666666667,14.144999999999998,25.433333333333334,2.4216666666666664,23.236666666666665,3.1816666666666666,73.09333333333333,15.06.2016
19.53,14.023333333333333,24.265,2.63,21.701666666666668,3.723333333333334,73.035,16.06.2016
17.588333333333335,12.245,22.405,3.0433333333333334,20.548333333333332,2.7083333333333335,73.77333333333333,17.06.2016
16.955000000000002,10.945,21.92,3.018333333333333,24.155,0.43166666666666664,67.77,18.06.2016
17.646666666666665,11.291666666666666,23.03,2.4533333333333336,24.751666666666665,0.2416666666666667,68.46833333333333,19.06.2016
18.995,12.76,24.521666666666665,2.901666666666667,23.373333333333335,3.2533333333333334,69.03333333333333,20.06.2016
17.82166666666667,13.051666666666668,22.511666666666667,2.61,22.043333333333333,3.001666666666667,72.02166666666666,21.06.2016
18.256666666666664,12.721666666666666,23.281666666666666,2.778333333333333,24.89833333333333,0.63,68.32166666666667,22.06.2016
18.675,12.721666666666666,23.515,2.73,21.625,0.6033333333333334,68.33333333333333,23.06.2016
19.59166666666667,13.423333333333332,24.43166666666667,2.1616666666666666,22.005,0.9183333333333333,68.845,24.06.2016
20.481666666666666,14.058333333333332,25.691666666666666,2.2716666666666665,23.959999999999997,1.4983333333333333,67.96833333333333,25.06.2016
21.115,15.701666666666668,26.396666666666665,2.283333333333333,21.378333333333334,5.838333333333334,69.655,26.06.2016
20.44,15.023333333333333,25.52333333333333,2.7133333333333334,18.365,7.385000000000001,71.76,27.06.2016
19.631666666666664,14.491666666666665,24.55,2.35,20.328333333333333,3.42,74.18833333333333,28.06.2016
19.418333333333333,13.81,24.141666666666666,2.5683333333333334,20.8,2.6633333333333336,74.06166666666667,29.06.2016
19.55,14.281666666666666,24.285,2.998333333333333,19.53,2.315,70.875,30.06.2016
20.588333333333335,14.155000000000001,26.15833333333333,2.766666666666667,22.653333333333336,1.4416666666666667,66.60333333333334,01.07.2016
20.483333333333334,14.326666666666668,25.675,2.4833333333333334,23.290000000000003,1.9966666666666668,68.29166666666667,02.07.2016
20.49,14.230000000000002,25.543333333333333,2.1483333333333334,24.421666666666667,1.2566666666666666,69.23833333333333,03.07.2016
21.723333333333333,15.066666666666668,27.43166666666667,2.2600000000000002,24.155,0.5333333333333333,66.59333333333333,04.07.2016
21.881666666666664,16.048333333333332,27.243333333333336,2.3316666666666666,25.395,0.9616666666666668,65.99,05.07.2016
21.98166666666667,15.285000000000002,27.365,2.2733333333333334,22.974999999999998,0.7766666666666667,66.25166666666667,06.07.2016
21.935000000000002,16.763333333333332,26.814999999999998,2.103333333333333,19.913333333333334,2.368333333333333,68.75166666666667,07.07.2016
21.455,15.048333333333334,26.57166666666667,2.3683333333333336,24.698333333333334,1.8383333333333332,67.57333333333334,08.07.2016
22.245,15.546666666666667,27.74,2.5483333333333333,24.363333333333333,0.9266666666666666,63.13333333333333,09.07.2016
21.849999999999998,16.18,27.063333333333333,2.475,19.516666666666666,1.971666666666667,64.85333333333334,10.07.2016
21.346666666666664,15.411666666666667,26.828333333333333,2.6366666666666667,20.011666666666667,1.0433333333333332,64.375,11.07.2016
21.985,15.933333333333332,27.268333333333334,3.021666666666667,21.296666666666667,1.8983333333333334,63.5,12.07.2016
22.400000000000002,16.245,27.810000000000002,2.731666666666667,20.51,1.17,59.77,13.07.2016
21.438333333333333,15.396666666666668,26.751666666666665,1.9816666666666667,22.365,0.9516666666666667,55.60666666666666,14.07.2016
22.151666666666667,15.015,28.028333333333332,1.7699999999999998,21.5,4.883333333333333,60.03333333333333,15.07.2016
22.045,16.666666666666668,27.209999999999997,2.1766666666666663,20.481666666666666,3.268333333333333,65.31333333333333,16.07.2016
22.246666666666666,15.423333333333334,27.755,2.35,20.698333333333334,4.655,63.095,17.07.2016
21.598333333333333,15.881666666666668,26.819999999999997,2.2733333333333334,23.083333333333332,1.5499999999999998,62.446666666666665,18.07.2016
21.540000000000003,15.278333333333334,27.189999999999998,2.3833333333333333,21.751666666666665,1.045,63.60333333333333,19.07.2016
22.311666666666667,16.263333333333332,28.096666666666668,2.7983333333333333,20.16333333333333,3.7783333333333338,60.03,20.07.2016
20.396666666666665,15.083333333333334,25.513333333333332,2.9916666666666667,20.349999999999998,1.75,62.06166666666667,21.07.2016
20.876666666666665,15.121666666666668,27.049999999999997,2.7983333333333333,20.168333333333333,2.3000000000000003,60.428333333333335,22.07.2016
20.433333333333334,15.216666666666667,25.503333333333334,2.611666666666667,20.708333333333332,2.3966666666666665,60.75,23.07.2016
21.511666666666667,14.738333333333332,27.516666666666666,1.7833333333333332,19.416666666666668,0.7666666666666666,59.405,24.07.2016
22.558333333333334,16.256666666666668,28.108333333333334,1.97,22.069999999999997,0.19999999999999998,59.97833333333333,25.07.2016
23.625,16.91,29.636666666666667,2.5533333333333332,23.603333333333335,0.6233333333333334,56.99,26.07.2016
24.46666666666667,17.61,31.02,2.6149999999999998,22.87,0.8633333333333333,53.52166666666667,27.07.2016
24.396666666666665,18.411666666666665,30.99666666666667,2.4466666666666668,19.508333333333333,1.8550000000000002,55.25,28.07.2016
23.011666666666667,16.80333333333333,29.063333333333333,2.6950000000000003,20.491666666666667,2.0033333333333334,58.81166666666667,29.07.2016
22.751666666666665,17.05666666666667,28.073333333333334,1.8033333333333335,20.323333333333334,2.8166666666666664,61.155,30.07.2016
23.698333333333334,17.336666666666666,29.900000000000002,1.6183333333333332,21.191666666666666,3.5850000000000004,58.50333333333333,31.07.2016
23.584999999999997,17.033333333333335,29.463333333333335,1.9683333333333335,21.569999999999997,4.088333333333334,56.626666666666665,01.08.2016
23.885,17.453333333333333,29.456666666666667,1.885,20.055,3.5850000000000004,55.21,02.08.2016
22.636666666666667,17.221666666666668,27.941666666666666,2.0716666666666668,17.07166666666667,5.721666666666667,60.885,03.08.2016
22.80333333333333,17.366666666666667,28.281666666666666,2.295,19.56833333333333,3.8816666666666664,62.39666666666667,04.08.2016
22.44666666666667,17.171666666666667,28.271666666666665,2.7916666666666665,18.655,1.3266666666666664,62.93666666666667,05.08.2016
22.546666666666667,16.148333333333333,28.608333333333334,2.3833333333333333,20.351666666666667,1.1966666666666665,60.498333333333335,06.08.2016
23.328333333333333,16.745,29.515,1.7833333333333332,20.900000000000002,0.6750000000000002,57.145,07.08.2016
23.405,16.538333333333334,30.25,2.25,21.778333333333336,0.17666666666666667,56.324999999999996,08.08.2016
23.794999999999998,16.728333333333335,30.83,2.4166666666666665,22.27,0.06166666666666667,53.291666666666664,09.08.2016
24.97666666666667,17.123333333333335,31.87,1.89,21.59166666666667,0.02333333333333333,49.665,10.08.2016
24.955,18.621666666666666,31.238333333333333,1.4883333333333333,20.298333333333332,0.29333333333333333,52.855,11.08.2016
24.365,17.788333333333334,31.186666666666667,1.9316666666666666,21.343333333333334,0.4566666666666666,53.968333333333334,12.08.2016
24.566666666666666,17.938333333333333,31.105,2.473333333333333,17.921666666666667,2.265,55.06166666666667,13.08.2016
24.345,17.735,31.138333333333335,2.3800000000000003,20.033333333333335,0.05166666666666667,52.24,14.08.2016
23.356666666666666,17.12333333333333,30.198333333333334,2.5050000000000003,16.631666666666664,0.6583333333333333,52.324999999999996,15.08.2016
21.896666666666665,16.156666666666666,27.503333333333334,2.2416666666666667,18.22,0.5066666666666667,53.666666666666664,16.08.2016
21.003333333333334,15.075000000000001,26.96166666666667,2.12,17.705,0.4000000000000001,54.66833333333333,17.08.2016
19.66,14.469999999999999,24.828333333333333,2.188333333333333,14.198333333333332,3.0116666666666667,60.57333333333333,18.08.2016
18.191666666666666,13.495,22.951666666666668,2.8716666666666666,15.866666666666667,1.7449999999999999,65.41833333333334,19.08.2016
