Latitude,Longitude,Layer_top_cm,Layer_bottom_cm,Organic Carbon (%),pH,Bulk Density (g/cm3),"Clay, (%)","Silt, (%)","Coarse, (%)","Sand, (%)",Ks (cm/h),Field Capacity,Wilting point,Wmax,Wmin
51.938894646564165,37.45219748854513,35.0,68.33333333333333,3.4033333333333338,6.7,1.2783333333333333,29.333333333333332,41.78333333333334,9.433333333333332,28.88333333333333,1.138353755177148,0.3480472611041921,0.16321738788335557,0.4532521579793803,0.006017901240439699
51.939538528875396,37.664172505776726,35.0,68.33333333333333,3.2116666666666664,6.633333333333333,1.2883333333333333,26.383333333333336,45.4,9.049999999999999,28.21666666666667,1.0752642104818526,0.34238303877343945,0.1542409562342306,0.4447270595477352,0.005553997638257906
51.942061799557194,37.60241487380808,35.0,68.33333333333333,3.408333333333333,6.666666666666667,1.29,26.03333333333333,45.98333333333333,9.916666666666666,27.98333333333333,1.1263466710772048,0.3419854451475295,0.15325898110291863,0.443444323478021,0.005470986148416652
51.945424310418005,37.57063104508996,35.0,68.33333333333333,3.598333333333333,6.733333333333333,1.2816666666666665,24.483333333333334,46.333333333333336,9.833333333333334,29.183333333333337,1.2264502359161606,0.3393501914137069,0.14899872830566618,0.44212177936846375,0.005426574885961187
51.946934777822996,37.54464073687393,35.0,68.33333333333333,3.8433333333333333,6.6499999999999995,1.2633333333333334,29.016666666666666,41.483333333333334,11.816666666666668,29.5,1.2276082625083053,0.3496338347692502,0.1628625511112275,0.45652964209662444,0.006027199878834862
51.94822174134016,37.59588472273504,35.0,68.33333333333333,3.265,6.566666666666666,1.28,25.96666666666667,41.96666666666667,8.816666666666666,32.06666666666666,1.2228454730269083,0.3381212280122565,0.15368155400745723,0.4453627543646872,0.006053960487304645
51.949552495320056,37.64487748823403,35.0,68.33333333333333,4.351666666666667,6.666666666666667,1.29,28.316666666666666,44.449999999999996,10.133333333333333,27.23333333333333,1.1122443584881039,0.34665978348305976,0.16014569599444958,0.4489893848586111,0.005684471804322951
51.95001925130585,37.46684649181702,35.0,68.33333333333333,3.24,6.7,1.2716666666666667,27.583333333333332,44.85,9.25,27.566666666666674,1.189985618380245,0.3486590953771124,0.15824356039672902,0.4513153512895278,0.005552724079841423
51.95008717532487,37.70201833461976,35.0,68.33333333333333,3.8616666666666664,6.666666666666667,1.2916666666666667,26.633333333333336,41.75,9.333333333333334,31.616666666666664,1.0826474313138938,0.3373133461507473,0.15509069392736377,0.4438771220143824,0.006112395155776803
51.95019055978786,37.479332651324114,35.0,68.33333333333333,3.2983333333333333,6.7,1.2716666666666667,26.883333333333336,44.416666666666664,10.866666666666667,28.7,1.1569064763920118,0.3455443452794957,0.15613917121943835,0.44973037161997836,0.005625785659432044
51.95030877777177,37.686960803197344,35.0,68.33333333333333,3.385,6.683333333333334,1.2933333333333332,26.78333333333333,43.4,10.799999999999999,29.816666666666666,1.0827542177228475,0.3398139069891812,0.1555241121171885,0.44411807552397337,0.005858621906217532
51.951771449116954,37.51944512549713,35.0,68.33333333333333,3.78,6.683333333333334,1.2666666666666666,28.46666666666667,41.333333333333336,11.583333333333334,30.2,1.2256956219954065,0.34699996520450654,0.16121711912125378,0.45418495426943767,0.006054747060813735
