date,tavg
2013-11-02,7.28125
2013-11-03,8.19625
2013-11-04,10.3245833333
2013-11-05,8.6025
2013-11-06,12.4858333333
2013-11-07,10.0741666667
2013-11-08,6.17208333333
2013-11-09,8.98291666667
2013-11-10,9.46083333333
2013-11-11,5.23625
2013-11-12,6.70791666667
2013-11-13,7.0275
2013-11-14,4.08
2013-11-15,2.8025
2013-11-16,2.25083333333
2013-11-17,3.42625
2013-11-18,3.01625
2013-11-19,-2.035
2013-11-20,-0.40375
2013-11-21,3.18166666667
2013-11-22,3.51125
2013-11-23,3.15666666667
2013-11-24,0.316666666667
2013-11-25,1.72416666667
2013-11-26,3.4275
2013-11-27,0.4775
2013-11-28,-2.05333333333
2013-11-29,1.42083333333
2013-11-30,-0.279166666667
2013-12-01,0.150416666667
2013-12-02,1.45458333333
2013-12-03,-4.54375
2013-12-04,-1.86708333333
2013-12-05,-0.710833333333
2013-12-06,-1.17791666667
2013-12-07,-1.5025
2013-12-08,-1.5775
2013-12-09,-5.04833333333
2013-12-10,-8.82166666667
2013-12-11,-13.0583333333
2013-12-12,-12.1954166667
2013-12-13,-4.01083333333
2013-12-14,-1.74
2013-12-15,-8.3675
2013-12-16,-11.31875
2013-12-17,-1.1325
2013-12-18,1.48541666667
2013-12-19,0.03875
2013-12-20,-1.38458333333
2013-12-21,-1.43958333333
2013-12-22,1.02583333333
2013-12-23,0.234166666667
2013-12-24,1.56875
2013-12-25,-0.645833333333
2013-12-26,-1.77416666667
2013-12-27,-2.59
2013-12-28,0.61625
2013-12-29,-0.629583333333
2013-12-30,-0.677083333333
2013-12-31,-1.31625
2014-01-01,-1.65208333333
2014-01-02,-3.16916666667
2014-01-03,-2.815
2014-01-04,-2.44416666667
2014-01-05,-0.04625
2014-01-06,0.219583333333
2014-01-07,0.455416666667
2014-01-08,0.515833333333
2014-01-09,1.41875
2014-01-10,2.91791666667
2014-01-11,2.35625
2014-01-12,1.91625
2014-01-13,-0.4175
2014-01-14,-6.37541666667
2014-01-15,-7.58625
2014-01-16,-0.734166666667
2014-01-17,-7.8825
2014-01-18,-11.7870833333
2014-01-19,-16.4583333333
2014-01-20,-19.03375
2014-01-21,-17.1783333333
2014-01-22,-13.9141666667
2014-01-23,-12.55125
2014-01-24,-13.9458333333
2014-01-25,-18.1766666667
2014-01-26,-21.4479166667
2014-01-27,-20.9466666667
2014-01-28,-18.9929166667
2014-01-29,-22.2041666667
2014-01-30,-25.48375
2014-01-31,-24.6354166667
2014-02-01,-22.7141666667
2014-02-02,-20.07125
2014-02-03,-16.5670833333
2014-02-04,-7.8325
2014-02-05,-5.46541666667
2014-02-06,-8.42875
2014-02-07,-8.57
2014-02-08,-2.90916666667
2014-02-09,-3.00625
2014-02-10,-2.38666666667
2014-02-11,-0.65
2014-02-12,1.14458333333
2014-02-13,1.5475
2014-02-14,1.58833333333
2014-02-15,0.7525
2014-02-16,0.737916666667
2014-02-17,0.561666666667
2014-02-18,1.75666666667
2014-02-19,1.775
2014-02-20,1.3525
2014-02-21,-0.0466666666667
2014-02-22,1.04958333333
2014-02-23,-0.885833333333
2014-02-24,-3.0125
2014-02-25,-6.51041666667
2014-02-26,-7.53583333333
2014-02-27,-3.80625
2014-02-28,-4.51041666667
2014-03-01,-3.44208333333
2014-03-02,-0.82625
2014-03-03,0.129583333333
2014-03-04,-0.800416666667
2014-03-05,-0.2925
2014-03-06,-0.0829166666667
2014-03-07,-0.875416666667
2014-03-08,-0.933333333333
2014-03-09,-0.24875
2014-03-10,0.59125
2014-03-11,5.01333333333
2014-03-12,2.28708333333
2014-03-13,3.04041666667
2014-03-14,5.63708333333
2014-03-15,6.20416666667
2014-03-16,3.45916666667
2014-03-17,-0.0733333333333
2014-03-18,-2.07083333333
2014-03-19,-0.77125
2014-03-20,2.05791666667
2014-03-21,0.0929166666667
2014-03-22,7.95291666667
2014-03-23,10.645
2014-03-24,9.98166666667
2014-03-25,9.5575
2014-03-26,8.65958333333
2014-03-27,4.79458333333
2014-03-28,4.30041666667
2014-03-29,-1.99708333333
2014-03-30,0.509583333333
2014-03-31,4.31708333333
2014-04-01,0.24
2014-04-02,-1.07
2014-04-03,2.28875
2014-04-04,1.55
2014-04-05,0.520416666667
2014-04-06,4.34291666667
2014-04-07,7.41333333333
2014-04-08,7.74208333333
2014-04-09,4.66958333333
2014-04-10,3.38875
2014-04-11,2.48041666667
2014-04-12,3.93708333333
2014-04-13,5.01666666667
2014-04-14,7.29875
2014-04-15,10.42125
2014-04-16,11.4616666667
2014-04-17,10.8029166667
2014-04-18,12.7208333333
2014-04-19,14.8620833333
2014-04-20,15.6370833333
2014-04-21,17.6516666667
2014-04-22,15.8429166667
2014-04-23,14.6616666667
2014-04-24,8.55916666667
2014-04-25,7.12458333333
2014-04-26,10.5191666667
2014-04-27,10.4245833333
2014-04-28,14.15625
2014-04-29,12.2183333333
2014-04-30,10.39125
2014-05-01,12.5904166667
2014-05-02,14.2591666667
2014-05-03,11.4708333333
2014-05-04,10.8420833333
2014-05-05,11.8345833333
2014-05-06,6.0825
2014-05-07,6.78541666667
2014-05-08,11.6370833333
2014-05-09,14.0720833333
2014-05-10,14.2425
2014-05-11,16.22375
2014-05-12,17.0158333333
2014-05-13,18.7329166667
2014-05-14,16.9833333333
2014-05-15,19.4520833333
2014-05-16,22.1108333333
2014-05-17,24.6858333333
2014-05-18,25.1616666667
2014-05-19,23.5245833333
2014-05-20,19.7341666667
2014-05-21,20.0608333333
2014-05-22,20.8795833333
2014-05-23,21.6704166667
2014-05-24,23.4279166667
2014-05-25,23.74625
2014-05-26,23.46375
2014-05-27,22.8625
2014-05-28,21.5633333333
2014-05-29,19.9033333333
2014-05-30,19.51
2014-05-31,20.4233333333
2014-06-01,21.2658333333
2014-06-02,23.0991666667
2014-06-03,21.8570833333
2014-06-04,22.45
2014-06-05,24.0958333333
2014-06-06,25.7816666667
2014-06-07,23.9904166667
2014-06-08,22.6320833333
2014-06-09,19.94875
2014-06-10,15.74625
2014-06-11,14.3775
2014-06-12,14.3820833333
2014-06-13,15.0975
2014-06-14,14.32875
2014-06-15,14.6058333333
2014-06-16,14.79875
2014-06-17,15.0616666667
2014-06-18,15.1604166667
2014-06-19,13.68375
2014-06-20,16.4495833333
2014-06-21,15.28875
2014-06-22,16.2633333333
2014-06-23,16.1891666667
2014-06-24,15.5229166667
2014-06-25,15.8679166667
2014-06-26,16.2420833333
2014-06-27,12.8029166667
2014-06-28,13.28375
2014-06-29,13.7645833333
2014-06-30,16.7991666667
2014-07-01,20.9641666667
2014-07-02,21.5854166667
2014-07-03,18.2870833333
2014-07-04,18.8020833333
2014-07-05,19.8604166667
2014-07-06,19.5854166667
2014-07-07,21.0729166667
2014-07-08,21.2495833333
2014-07-09,21.26875
2014-07-10,20.33125
2014-07-11,20.6154166667
2014-07-12,23.36625
2014-07-13,20.5725
2014-07-14,20.7858333333
2014-07-15,23.54125
2014-07-16,23.6758333333
2014-07-17,24.8183333333
2014-07-18,24.56125
2014-07-19,21.95875
2014-07-20,21.4629166667
2014-07-21,20.60625
2014-07-22,20.4375
2014-07-23,20.5825
2014-07-24,20.8070833333
2014-07-25,21.5716666667
2014-07-26,21.5008333333
2014-07-27,20.2620833333
2014-07-28,21.5370833333
2014-07-29,23.4975
2014-07-30,24.3166666667
2014-07-31,24.5154166667
2014-08-01,25.6841666667
2014-08-02,26.23
2014-08-03,26.48625
2014-08-04,24.3204166667
2014-08-05,21.8045833333
2014-08-06,21.2266666667
2014-08-07,22.6091666667
2014-08-08,22.4695833333
2014-08-09,22.7841666667
2014-08-10,24.49125
2014-08-11,24.4833333333
2014-08-12,24.445
2014-08-13,25.46875
2014-08-14,26.4533333333
2014-08-15,28.2775
2014-08-16,22.2345833333
2014-08-17,21.1033333333
2014-08-18,18.1158333333
2014-08-19,15.9266666667
2014-08-20,19.0354166667
2014-08-21,21.1745833333
2014-08-22,21.3141666667
2014-08-23,16.9845833333
2014-08-24,16.87125
2014-08-25,19.8483333333
2014-08-26,16.13625
2014-08-27,15.5125
2014-08-28,14.5329166667
2014-08-29,14.8258333333
2014-08-30,14.87125
2014-08-31,15.3358333333
2014-09-01,18.0633333333
2014-09-02,18.515
2014-09-03,17.8158333333
2014-09-04,13.82625
2014-09-05,13.9770833333
2014-09-06,14.785
2014-09-07,17.08
2014-09-08,18.7554166667
2014-09-09,16.485
2014-09-10,15.6233333333
2014-09-11,15.9954166667
2014-09-12,17.41625
2014-09-13,16.2904166667
2014-09-14,15.4341666667
2014-09-15,12.0129166667
2014-09-16,13.1195833333
2014-09-17,9.65041666667
2014-09-18,8.06208333333
2014-09-19,9.14416666667
2014-09-20,10.17625
2014-09-21,10.73375
2014-09-22,11.485
2014-09-23,13.8145833333
2014-09-24,13.15
2014-09-25,12.8291666667
2014-09-26,11.6066666667
2014-09-27,9.83541666667
2014-09-28,10.2758333333
2014-09-29,9.50041666667
2014-09-30,13.15875
2014-10-01,6.86208333333
2014-10-02,6.5075
2014-10-03,6.12958333333
2014-10-04,6.58666666667
2014-10-05,2.76791666667
2014-10-06,4.66875
2014-10-07,4.36208333333
2014-10-08,3.14875
2014-10-09,5.88916666667
2014-10-10,10.2454166667
2014-10-11,11.2008333333
2014-10-12,10.91125
2014-10-13,13.78375
2014-10-14,13.5341666667
2014-10-15,13.5525
2014-10-16,13.86875
2014-10-17,10.26375
2014-10-18,1.86333333333
2014-10-19,-0.0666666666667
2014-10-20,5.15291666667
2014-10-21,11.0591666667
2014-10-22,1.34666666667
2014-10-23,-3.88833333333
2014-10-24,-5.74083333333
2014-10-25,-6.5625
2014-10-26,-5.66375
2014-10-27,-1.82625
2014-10-28,2.02708333333
2014-10-29,5.97166666667
2014-10-30,5.55208333333
2014-10-31,4.23
2014-11-01,2.41208333333
2014-11-02,-0.726666666667
2014-11-03,-2.51791666667
2014-11-04,0.819166666667
2014-11-05,3.1575
2014-11-06,2.87875
2014-11-07,6.18875
2014-11-08,9.77583333333
2014-11-09,8.04958333333
2014-11-10,4.17666666667
2014-11-11,5.29416666667
2014-11-12,3.91166666667
2014-11-13,2.39083333333
2014-11-14,2.91083333333
2014-11-15,2.52208333333
2014-11-16,-0.443333333333
2014-11-17,-3.40958333333
2014-11-18,-7.51125
2014-11-19,-5.13916666667
2014-11-20,-2.36916666667
2014-11-21,-4.37083333333
2014-11-22,-7.0025
2014-11-23,-4.9725
2014-11-24,-4.01041666667
2014-11-25,-7.20041666667
2014-11-26,-12.0375
2014-11-27,-8.52708333333
2014-11-28,-3.93583333333
2014-11-29,-6.62458333333
2014-11-30,-8.72791666667
2014-12-01,-9.77666666667
2014-12-02,-6.19125
2014-12-03,-7.8975
2014-12-04,-10.4208333333
2014-12-05,-4.85333333333
2014-12-06,-4.6325
2014-12-07,-5.54083333333
2014-12-08,-3.01666666667
2014-12-09,-2.30416666667
2014-12-10,-0.427083333333
2014-12-11,-2.84166666667
2014-12-12,0.0533333333333
2014-12-13,1.41458333333
2014-12-14,1.01458333333
2014-12-15,1.26083333333
2014-12-16,0.0525
2014-12-17,1.5375
2014-12-18,1.76125
2014-12-19,-0.704583333333
2014-12-20,2.66083333333
2014-12-21,1.21375
2014-12-22,0.0258333333333
2014-12-23,1.04625
2014-12-24,-0.0929166666667
2014-12-25,0.617916666667
2014-12-26,-6.29083333333
2014-12-27,-11.0095833333
2014-12-28,-8.67041666667
2014-12-29,-12.425
2014-12-30,-12.4166666667
2014-12-31,-15.5429166667
2015-01-01,-7.0925
2015-01-02,-0.634583333333
2015-01-03,1.47541666667
2015-01-04,0.897916666667
2015-01-05,-2.29583333333
2015-01-06,-12.7816666667
2015-01-07,-21.0025
2015-01-08,-18.5558333333
2015-01-09,-11.3054166667
2015-01-10,-2.57
2015-01-11,0.767083333333
2015-01-12,-0.1125
2015-01-13,0.25875
2015-01-14,2.16916666667
2015-01-15,-0.877916666667
2015-01-16,-2.40541666667
2015-01-17,-3.3225
2015-01-18,0.692916666667
2015-01-19,0.775833333333
2015-01-20,-3.69583333333
2015-01-21,-5.03041666667
2015-01-22,-7.52708333333
2015-01-23,-6.33833333333
2015-01-24,-8.45041666667
2015-01-25,-11.9241666667
2015-01-26,-9.45
2015-01-27,-7.49833333333
2015-01-28,-4.6825
2015-01-29,-3.17666666667
2015-01-30,-4.0
2015-01-31,1.62666666667
2015-02-01,1.10416666667
2015-02-02,1.495
2015-02-03,0.837083333333
2015-02-04,-1.55458333333
2015-02-05,-3.77666666667
2015-02-06,-7.09791666667
2015-02-07,-6.85083333333
2015-02-08,-2.7
2015-02-09,-5.25541666667
2015-02-10,-11.7995833333
2015-02-11,-12.7616666667
2015-02-12,-5.46458333333
2015-02-13,-4.06375
2015-02-14,-3.46625
2015-02-15,-4.64625
2015-02-16,-7.81166666667
2015-02-17,-9.27208333333
2015-02-18,-12.7875
2015-02-19,-5.01625
2015-02-20,-2.79458333333
2015-02-21,0.197916666667
2015-02-22,-0.335416666667
2015-02-23,-1.20666666667
2015-02-24,-0.243333333333
2015-02-25,-0.518333333333
2015-02-26,-1.18458333333
2015-02-27,1.09583333333
2015-02-28,0.55375
2015-03-01,-1.25041666667
2015-03-02,-1.85375
2015-03-03,-0.364166666667
2015-03-04,-0.0725
2015-03-05,-3.15416666667
2015-03-06,-1.81916666667
2015-03-07,-1.47833333333
2015-03-08,1.39583333333
2015-03-09,4.93875
2015-03-10,4.65
2015-03-11,5.06791666667
2015-03-12,3.60958333333
2015-03-13,3.16666666667
2015-03-14,1.67083333333
2015-03-15,2.12833333333
2015-03-16,1.84416666667
2015-03-17,0.856666666667
2015-03-18,0.41125
2015-03-19,0.374166666667
2015-03-20,1.7225
2015-03-21,4.18208333333
2015-03-22,2.49833333333
2015-03-23,-3.615
2015-03-24,0.69875
2015-03-25,6.1425
2015-03-26,7.35333333333
2015-03-27,2.50583333333
2015-03-28,0.925
2015-03-29,-1.2225
2015-03-30,-0.575
2015-03-31,1.96666666667
2015-04-01,0.45375
2015-04-02,3.57583333333
2015-04-03,1.49416666667
2015-04-04,2.50958333333
2015-04-05,3.07375
2015-04-06,3.12958333333
2015-04-07,4.40791666667
2015-04-08,4.79083333333
2015-04-09,3.22166666667
2015-04-10,7.26333333333
2015-04-11,10.2133333333
2015-04-12,11.4329166667
2015-04-13,10.9829166667
2015-04-14,6.83083333333
2015-04-15,4.85208333333
2015-04-16,8.04
2015-04-17,7.7025
2015-04-18,7.75791666667
2015-04-19,4.50666666667
2015-04-20,1.02958333333
2015-04-21,1.09458333333
2015-04-22,3.27041666667
2015-04-23,7.81958333333
2015-04-24,12.0608333333
2015-04-25,11.8479166667
2015-04-26,12.3320833333
2015-04-27,17.23
2015-04-28,17.0058333333
2015-04-29,18.0883333333
2015-04-30,16.81125
2015-05-01,14.30875
2015-05-02,14.8658333333
2015-05-03,15.035
2015-05-04,11.475
2015-05-05,10.46
2015-05-06,12.3854166667
2015-05-07,12.2325
2015-05-08,13.2704166667
2015-05-09,15.6191666667
2015-05-10,15.6116666667
2015-05-11,15.07625
2015-05-12,14.2479166667
2015-05-13,15.035
2015-05-14,14.9654166667
2015-05-15,12.7416666667
2015-05-16,10.8133333333
2015-05-17,9.48125
2015-05-18,11.3466666667
2015-05-19,10.4016666667
2015-05-20,12.99875
2015-05-21,16.6279166667
2015-05-22,19.1958333333
2015-05-23,20.5745833333
2015-05-24,20.75125
2015-05-25,20.4504166667
2015-05-26,22.2241666667
2015-05-27,20.585
2015-05-28,22.255
2015-05-29,22.97375
2015-05-30,19.22
2015-05-31,17.13375
2015-06-01,16.8941666667
2015-06-02,15.05625
2015-06-03,20.2695833333
2015-06-04,22.38625
2015-06-05,17.69375
2015-06-06,15.4691666667
2015-06-07,18.9216666667
2015-06-08,23.5958333333
2015-06-09,21.74875
2015-06-10,18.6683333333
2015-06-11,17.5908333333
2015-06-12,18.7166666667
2015-06-13,20.0933333333
2015-06-14,23.24875
2015-06-15,24.9679166667
2015-06-16,23.11375
2015-06-17,17.93125
2015-06-18,14.595
2015-06-19,18.62875
2015-06-20,20.2429166667
2015-06-21,20.71625
2015-06-22,21.7141666667
2015-06-23,22.1745833333
2015-06-24,20.365
2015-06-25,22.1133333333
2015-06-26,23.0766666667
2015-06-27,24.2345833333
2015-06-28,21.8325
2015-06-29,17.505
2015-06-30,16.8525
2015-07-01,18.5079166667
2015-07-02,20.2175
2015-07-03,18.5604166667
2015-07-04,21.18125
2015-07-05,24.6858333333
2015-07-06,22.22
2015-07-07,19.6708333333
2015-07-08,21.93625
2015-07-09,25.1720833333
2015-07-10,23.4758333333
2015-07-11,16.54125
2015-07-12,15.4266666667
2015-07-13,16.7041666667
2015-07-14,15.4204166667
2015-07-15,16.78375
2015-07-16,16.4170833333
2015-07-17,17.42375
2015-07-18,14.8416666667
2015-07-19,18.4620833333
2015-07-20,21.3775
2015-07-21,17.5491666667
2015-07-22,19.02375
2015-07-23,19.7166666667
2015-07-24,21.3220833333
2015-07-25,23.9545833333
2015-07-26,25.5295833333
2015-07-27,27.0516666667
2015-07-28,23.8675
2015-07-29,21.8170833333
2015-07-30,21.8725
2015-07-31,22.0633333333
2015-08-01,17.4108333333
2015-08-02,18.5916666667
2015-08-03,19.215
2015-08-04,20.39125
2015-08-05,21.82625
2015-08-06,19.4308333333
2015-08-07,18.5054166667
2015-08-08,23.5216666667
2015-08-09,25.2591666667
2015-08-10,25.87875
2015-08-11,25.2720833333
2015-08-12,23.025
2015-08-13,22.6166666667
2015-08-14,21.6533333333
2015-08-15,18.6966666667
2015-08-16,20.0970833333
2015-08-17,14.1341666667
2015-08-18,13.92125
2015-08-19,13.97375
2015-08-20,11.9316666667
2015-08-21,16.7783333333
2015-08-22,17.9204166667
2015-08-23,19.8429166667
2015-08-24,16.7716666667
2015-08-25,14.3766666667
2015-08-26,16.78125
2015-08-27,18.84
2015-08-28,18.8045833333
2015-08-29,21.7966666667
2015-08-30,17.8341666667
2015-08-31,16.13
2015-09-01,16.1045833333
2015-09-02,18.3191666667
2015-09-03,17.8520833333
2015-09-04,18.9616666667
2015-09-05,19.0841666667
2015-09-06,16.82375
2015-09-07,16.2704166667
2015-09-08,13.4308333333
2015-09-09,12.7983333333
2015-09-10,12.8270833333
2015-09-11,11.9825
2015-09-12,12.7158333333
2015-09-13,13.095
2015-09-14,13.6854166667
2015-09-15,12.9816666667
2015-09-16,13.6125
2015-09-17,16.1754166667
2015-09-18,18.33875
2015-09-19,21.0883333333
2015-09-20,21.005
2015-09-21,18.9416666667
2015-09-22,20.2925
2015-09-23,20.91875
2015-09-24,20.9220833333
2015-09-25,19.0283333333
2015-09-26,19.535
2015-09-27,19.07375
2015-09-28,18.6491666667
2015-09-29,11.9495833333
2015-09-30,9.91
2015-10-01,8.26791666667
2015-10-02,11.0483333333
2015-10-03,12.1958333333
2015-10-04,9.69791666667
2015-10-05,12.9575
2015-10-06,12.4229166667
2015-10-07,2.91083333333
2015-10-08,1.02708333333
2015-10-09,0.844166666667
2015-10-10,1.34708333333
2015-10-11,3.46
2015-10-12,2.35375
2015-10-13,4.38166666667
2015-10-14,3.01791666667
2015-10-15,1.35125
2015-10-16,2.74875
2015-10-17,4.69791666667
2015-10-18,6.13125
2015-10-19,6.87041666667
2015-10-20,2.73291666667
2015-10-21,-0.517916666667
2015-10-22,2.13041666667
2015-10-23,2.25291666667
2015-10-24,4.02916666667
2015-10-25,4.48583333333
2015-10-26,5.265
2015-10-27,5.81708333333
2015-10-28,3.27791666667
2015-10-29,0.528333333333
2015-10-30,-1.25083333333
2015-10-31,-1.46125
2015-11-01,2.72416666667
2015-11-02,5.875
2015-11-03,8.07541666667
2015-11-04,6.6375
2015-11-05,5.31875
2015-11-06,0.846666666667
2015-11-07,-0.46
2015-11-08,-0.31
2015-11-09,-0.20375
2015-11-10,2.61416666667
2015-11-11,4.40083333333
2015-11-12,3.94625
2015-11-13,1.99583333333
2015-11-14,1.83916666667
2015-11-15,0.664166666667
2015-11-16,-1.14541666667
2015-11-17,-0.801666666667
2015-11-18,-1.45833333333
2015-11-19,1.56875
2015-11-20,6.40333333333
2015-11-21,5.37291666667
2015-11-22,8.96125
2015-11-23,6.62416666667
2015-11-24,2.77
2015-11-25,1.27833333333
2015-11-26,-1.20916666667
2015-11-27,-6.72541666667
2015-11-28,-5.81458333333
2015-11-29,-5.47708333333
2015-11-30,1.00916666667
2015-12-01,1.865
2015-12-02,0.00916666666667
2015-12-03,0.324583333333
2015-12-04,-2.15583333333
2015-12-05,0.0458333333333
2015-12-06,2.80916666667
2015-12-07,4.11333333333
2015-12-08,3.29833333333
2015-12-09,-0.663333333333
2015-12-10,-2.47625
2015-12-11,-1.12583333333
2015-12-12,-3.21708333333
2015-12-13,0.184166666667
2015-12-14,-0.095
2015-12-15,-2.11083333333
2015-12-16,-3.34541666667
2015-12-17,-3.03166666667
2015-12-18,-2.34333333333
2015-12-19,1.11458333333
2015-12-20,3.94666666667
2015-12-21,6.40083333333
2015-12-22,4.32625
2015-12-23,4.75416666667
2015-12-24,7.12166666667
2015-12-25,3.49375
2015-12-26,1.73375
2015-12-27,-0.182083333333
2015-12-28,-6.08791666667
2015-12-29,-7.43875
2015-12-30,-8.53041666667
2015-12-31,-10.9283333333
