date,globrad
2015-08-23,20.1586982
2015-08-28,18.0058748
2015-09-02,13.557258825
2015-09-07,14.520781199999998
2015-09-12,12.354295
2015-09-17,14.6088018
2015-09-22,13.8203384
2015-09-27,10.136246125
2015-10-02,9.7859785125
2015-10-07,9.6203688625
2015-10-12,8.3425422125
2015-10-17,7.1946110875
2015-10-22,2.769120996094
2015-10-27,5.94181525
2015-11-01,4.4232404375000005
2015-11-06,4.815448486718799
2015-11-11,1.9372416085936
2015-11-16,1.8260932687478
2015-11-21,1.197505675781
2015-11-26,2.5484067968744
2015-12-01,1.5673770953133999
2015-12-06,2.2747468429682
2015-12-11,1.6596814156266
2015-12-16,1.381715240918
2015-12-21,0.9953068445304
2015-12-26,2.571788085938
2015-12-31,1.67399275391
