date,globrad
2014-01-02,1.25842043359
2014-01-03,1.26772935938
2014-01-04,1.25603941016
2014-01-05,0.834176632812
2014-01-06,0.786568640625
2014-01-07,1.64012758984
2014-01-08,1.46374979687
2014-01-09,0.247434394531
2014-01-10,1.2342983125
2014-01-11,0.845216121094
2014-01-12,0.830140746094
2014-01-13,0.5691853125
2014-01-14,3.0449121875
2014-01-15,1.83140375
2014-01-16,0.179056300781
2014-01-17,3.733142875
2014-01-18,0.707622578125
2014-01-19,3.9743893125
2014-01-20,4.673021
2014-01-21,5.156701125
2014-01-22,2.049789625
2014-01-23,1.5863385
2014-01-24,2.5756395
2014-01-25,5.120789375
2014-01-26,4.8706540625
2014-01-27,5.066609375
2014-01-28,5.023139
2014-01-29,6.5459875625
2014-01-30,6.4979294375
2014-01-31,6.55581625
2014-02-01,6.7369808125
2014-02-02,5.86211825
2014-02-03,6.940557375
2014-02-04,5.6526556875
2014-02-05,4.8565540625
2014-02-06,6.9544625
2014-02-07,3.595538375
2014-02-08,2.3278211875
2014-02-09,0.610134390625
2014-02-10,3.495374125
2014-02-11,0.897308421875
2014-02-12,4.5855600625
2014-02-13,4.0926938125
2014-02-14,5.236439875
2014-02-15,2.944523625
2014-02-16,5.634376125
2014-02-17,1.9896913125
2014-02-18,6.5075519375
2014-02-19,5.8543975
2014-02-20,1.276759875
2014-02-21,7.026386
2014-02-22,7.1009950625
2014-02-23,6.7577653125
2014-02-24,9.921646
2014-02-25,10.359147
2014-02-26,10.570499
2014-02-27,11.229845
2014-02-28,10.369205
2014-03-01,8.177600125
2014-03-02,6.5240179375
2014-03-03,3.3298905
2014-03-04,2.449279375
2014-03-05,5.3111626875
2014-03-06,10.101607
2014-03-07,12.686552
2014-03-08,13.255548
2014-03-09,13.245702
2014-03-10,13.332673
2014-03-11,13.564062
2014-03-12,9.935557
2014-03-13,11.828868
2014-03-14,13.935162
2014-03-15,13.662355
2014-03-16,10.290054
2014-03-17,8.259542
2014-03-18,12.457651
2014-03-19,7.4834669375
2014-03-20,6.751026125
2014-03-21,15.894253
2014-03-22,16.16316
2014-03-23,16.201045
2014-03-24,16.356219
2014-03-25,16.414221
2014-03-26,16.338308
2014-03-27,16.911921
2014-03-28,16.262475
2014-03-29,16.571243
2014-03-30,17.904551
2014-03-31,14.57354
2014-04-01,16.096278
2014-04-02,17.055175
2014-04-03,16.638205
2014-04-04,3.679758125
2014-04-05,18.65995
2014-04-06,19.594316
2014-04-07,14.355272
2014-04-08,9.45496684766
2014-04-09,13.2408551875
2014-04-10,11.337482
2014-04-11,20.997519
2014-04-12,20.579492
2014-04-13,17.741240375
2014-04-14,7.082004
2014-04-15,15.810074
2014-04-16,17.511065
2014-04-17,17.983445
2014-04-18,18.663366
2014-04-19,21.793737
2014-04-20,21.841924
2014-04-21,18.40347
2014-04-22,9.481689
2014-04-23,18.018618
2014-04-24,23.549561
2014-04-25,23.353561
2014-04-26,23.469653
2014-04-27,23.53234
2014-04-28,20.36382
2014-04-29,19.758762
2014-04-30,9.135
2014-05-01,19.902265
2014-05-02,18.619873
2014-05-03,24.500934
2014-05-04,24.069621
2014-05-05,4.48508
2014-05-06,22.339423
2014-05-07,24.628525
2014-05-08,25.263377
2014-05-09,24.628147
2014-05-10,10.030231
2014-05-11,16.159868
2014-05-12,21.935022
2014-05-13,22.931052
2014-05-14,25.612948
2014-05-15,24.038472
2014-05-16,25.042982
2014-05-17,24.649499
2014-05-18,24.563939
2014-05-19,25.345509
2014-05-20,27.102155
2014-05-21,26.99302
2014-05-22,25.288595
2014-05-23,23.197145
2014-05-24,23.063067
2014-05-25,22.260058
2014-05-26,23.514388
2014-05-27,21.431781
2014-05-28,21.380676
2014-05-29,19.950319
2014-05-30,16.339973
2014-05-31,23.379914
2014-06-01,22.21203
2014-06-02,26.85722
2014-06-03,28.485972
2014-06-04,28.26097
2014-06-05,27.189833
2014-06-06,24.007139
2014-06-07,22.339979
2014-06-08,22.992958
2014-06-09,21.417148
2014-06-10,19.656861
2014-06-11,15.312199
2014-06-12,20.090832
2014-06-13,18.020688
2014-06-14,17.326788
2014-06-15,16.646084
2014-06-16,22.068588
2014-06-17,21.829147
2014-06-18,24.856635
2014-06-19,20.419903
2014-06-20,18.802625
2014-06-21,2.838427375
2014-06-22,23.326329
2014-06-23,23.222298
2014-06-24,21.580609
2014-06-25,22.554949
2014-06-26,22.973603
2014-06-27,2.0058861875
2014-06-28,19.20406
2014-06-29,28.743074
2014-06-30,25.838063
2014-07-01,28.2706
2014-07-02,23.427101
2014-07-03,24.644048
2014-07-04,20.662376
2014-07-05,22.229408
2014-07-06,21.859474
2014-07-07,16.401408
2014-07-08,21.656182
2014-07-09,22.553971
2014-07-10,18.621409
2014-07-11,15.30199
2014-07-12,24.360469
2014-07-13,22.932309
2014-07-14,24.399757
2014-07-15,19.709126
2014-07-16,21.13769
2014-07-17,24.393638
2014-07-18,21.215886
2014-07-19,26.065433
2014-07-20,25.158968
2014-07-21,17.554857
2014-07-22,19.620078
2014-07-23,26.606376
2014-07-24,24.440029
2014-07-25,21.954739
2014-07-26,23.969334
2014-07-27,25.982404
2014-07-28,25.652013
2014-07-29,22.901951
2014-07-30,21.382598
2014-07-31,23.144179
2014-08-01,24.761905
2014-08-02,20.074976
2014-08-03,20.962512
2014-08-04,23.066296
2014-08-05,19.970319
2014-08-06,19.279995
2014-08-07,19.254968
2014-08-08,21.136536
2014-08-09,22.133706
2014-08-10,19.993409
2014-08-11,18.00768
2014-08-12,19.675283
2014-08-13,19.529156
2014-08-14,21.908611
2014-08-15,21.996365
2014-08-16,19.661016
2014-08-17,19.191917
2014-08-18,14.270474
2014-08-19,19.795453
2014-08-20,21.589377
2014-08-21,16.98765
2014-08-22,11.74867
2014-08-23,18.900163
2014-08-24,20.860274
2014-08-25,15.851138
2014-08-26,20.04295
2014-08-27,5.682914
2014-08-28,4.5068549375
2014-08-29,12.876608
2014-08-30,14.875131
2014-08-31,13.471118
2014-09-01,14.948421
2014-09-02,16.425763
2014-09-03,17.166923
2014-09-04,18.867758
2014-09-05,16.961268
2014-09-06,16.71551
2014-09-07,15.191755
2014-09-08,10.069939
2014-09-09,7.7540436875
2014-09-10,5.186293
2014-09-11,17.189429
2014-09-12,16.804656
2014-09-13,15.553103
2014-09-14,15.051892
2014-09-15,12.386319
2014-09-16,15.336873
2014-09-17,15.813953
2014-09-18,15.706442
2014-09-19,15.537523
2014-09-20,15.363535
2014-09-21,14.894629
2014-09-22,13.937324
2014-09-23,8.04484675
2014-09-24,1.4980598125
2014-09-25,10.7652760625
2014-09-26,11.227562
2014-09-27,11.612463
2014-09-28,10.638714
2014-09-29,7.774421375
2014-09-30,7.386630375
2014-10-01,9.008482
2014-10-02,12.683561
2014-10-03,12.471018
2014-10-04,10.018887
2014-10-05,8.822432375
2014-10-06,8.9263181875
2014-10-07,11.116202
2014-10-08,11.476606
2014-10-09,10.6464209375
2014-10-10,9.8653095
2014-10-11,10.56765
2014-10-12,9.3029721875
2014-10-13,9.909762375
2014-10-14,6.2082676875
2014-10-15,9.7623248125
2014-10-16,4.30360617187
2014-10-17,5.7411835
2014-10-18,5.186728125
2014-10-19,9.3508058125
2014-10-20,3.57734832422
2014-10-21,3.4253826875
2014-10-22,6.4670240625
2014-10-23,8.8236115
2014-10-24,7.3407803125
2014-10-25,8.4153876875
2014-10-26,8.2052505
2014-10-27,8.1626985
2014-10-28,7.9097564375
2014-10-29,6.4845536875
2014-10-30,6.13850375
2014-10-31,6.241043875
2014-11-01,4.0305830625
2014-11-02,4.572441875
2014-11-03,2.63479453516
2014-11-04,6.1475605
2014-11-05,5.718307
2014-11-06,5.60452075
2014-11-07,2.1916925
2014-11-08,0.987174070313
2014-11-09,3.2826569375
2014-11-10,4.3969666875
2014-11-11,1.9990306875
2014-11-12,1.7791379375
2014-11-13,1.763348
2014-11-14,1.42896053125
2014-11-15,1.293197125
2014-11-16,2.4159896875
2014-11-17,4.635604125
2014-11-18,4.8838485
2014-11-19,2.50704229297
2014-11-20,4.311234875
2014-11-21,4.658016875
2014-11-22,4.38115825
2014-11-23,4.4313840625
2014-11-24,2.8762461875
2014-11-25,3.715737875
2014-11-26,4.36419925
2014-11-27,2.186476
2014-11-28,2.09094297656
2014-11-29,0.703990394531
2014-11-30,1.800077625
2014-12-01,3.6053705
2014-12-02,2.65705375
2014-12-03,3.6837481875
2014-12-04,3.451134
2014-12-05,3.2539915625
2014-12-06,2.08639924219
2014-12-07,2.52132517969
2014-12-08,0.361392683594
2014-12-09,1.08511321484
2014-12-10,0.820374035156
2014-12-11,0.987503539062
2014-12-12,0.365907722656
2014-12-13,2.79119745703
2014-12-14,2.12538839844
2014-12-15,0.826139828125
2014-12-16,1.13057557812
2014-12-17,0.911297496094
2014-12-18,1.48339764453
2014-12-19,0.838407394531
2014-12-20,0.0579804013672
2014-12-21,2.24817600781
2014-12-22,1.62226891016
2014-12-23,0.261356878906
2014-12-24,1.15530523828
2014-12-25,0.989129375
2014-12-26,2.34191886719
2014-12-27,2.851975
2014-12-28,0.417491445312
2014-12-29,1.58395805859
2014-12-30,0.568706253906
2014-12-31,3.292541125
2015-01-01,1.15252944922
2015-01-02,1.13913532813
2015-01-03,2.02651225
2015-01-04,2.4278154375
2015-01-05,1.79051715625
2015-01-06,3.5313605
2015-01-07,3.891829625
2015-01-08,3.98953475
2015-01-09,2.35812076172
2015-01-10,0.755549515625
2015-01-11,0.8037354375
2015-01-12,3.6878575625
2015-01-13,0.60988209375
2015-01-14,2.6700009375
2015-01-15,1.99191413281
2015-01-16,3.4514358125
2015-01-17,2.7453375625
2015-01-18,1.61410205469
2015-01-19,0.7430563125
2015-01-20,2.266512
2015-01-21,1.97375284375
2015-01-22,2.2090365625
2015-01-23,1.589309375
2015-01-24,3.799535625
2015-01-25,3.3405370625
2015-01-26,1.5004205
2015-01-27,0.600010855469
2015-01-28,2.801252875
2015-01-29,2.445251625
2015-01-30,2.22142375
2015-01-31,3.7622501875
2015-02-01,1.65376457813
2015-02-02,4.244540875
2015-02-03,3.229292125
2015-02-04,1.54702725
2015-02-05,4.2577940625
2015-02-06,5.0664603125
2015-02-07,2.8100288125
2015-02-08,1.640711875
2015-02-09,7.7265933125
2015-02-10,8.1750443125
2015-02-11,8.1918046875
2015-02-12,4.237238375
2015-02-13,4.9024845
2015-02-14,6.386517
2015-02-15,6.192075625
2015-02-16,8.572539
2015-02-17,9.276321
2015-02-18,9.870949
2015-02-19,7.385221
2015-02-20,5.059105625
2015-02-21,5.5143963125
2015-02-22,9.4169615625
2015-02-23,7.939110125
2015-02-24,10.798514
2015-02-25,10.80989
2015-02-26,8.3740056875
2015-02-27,7.86836375
2015-02-28,5.8899611875
2015-03-01,6.751166125
2015-03-02,9.1591453125
2015-03-03,8.756356125
2015-03-04,3.5203539375
2015-03-05,4.3734821875
2015-03-06,8.609697
2015-03-07,11.593143
2015-03-08,12.539265
2015-03-09,11.7134
2015-03-10,13.158659
2015-03-11,13.71534
2015-03-12,10.858833
2015-03-13,7.1743300625
2015-03-14,8.707153
2015-03-15,14.998996
2015-03-16,15.248942
2015-03-17,15.617094
2015-03-18,15.478948
2015-03-19,15.623067
2015-03-20,15.38985
2015-03-21,15.521821
2015-03-22,8.1264739375
2015-03-23,15.693998
2015-03-24,9.74084
2015-03-25,15.169317
2015-03-26,16.105101
2015-03-27,15.896081
2015-03-28,16.113775
2015-03-29,2.8460235
2015-03-30,2.984258875
2015-03-31,13.002708
2015-04-01,6.1814555
2015-04-02,12.961645
2015-04-03,12.267825
2015-04-04,9.11893
2015-04-05,10.015481
2015-04-06,16.117852
2015-04-07,15.147809
2015-04-08,3.6872444375
2015-04-09,11.153724
2015-04-10,19.679003
2015-04-11,20.138456
2015-04-12,20.535934
2015-04-13,18.205483
2015-04-14,11.684689
2015-04-15,14.7542663125
2015-04-16,9.623648
2015-04-17,19.451321
2015-04-18,14.745172
2015-04-19,17.981071
2015-04-20,18.025916
2015-04-21,16.420545
2015-04-22,19.129424
2015-04-23,10.916047
2015-04-24,21.92693
2015-04-25,22.795957
2015-04-26,18.86398
2015-04-27,21.029941
2015-04-28,20.439583
2015-04-29,19.205115
2015-04-30,9.4330169375
2015-05-01,15.650298
2015-05-02,18.909521
2015-05-03,14.359386
2015-05-04,8.367412
2015-05-05,22.905244
2015-05-06,24.919888
2015-05-07,25.655955
2015-05-08,19.677817
2015-05-09,21.517656
2015-05-10,21.545811
2015-05-11,17.937282
2015-05-12,21.529674
2015-05-13,21.97696
2015-05-14,15.039144
2015-05-15,12.465875
2015-05-16,21.176822
2015-05-17,20.149157
2015-05-18,25.246328
2015-05-19,25.593227
2015-05-20,26.907621
2015-05-21,26.7105
2015-05-22,26.511943
2015-05-23,26.861569
2015-05-24,26.49843
2015-05-25,25.808572
2015-05-26,27.302511
2015-05-27,20.605296
2015-05-28,21.345455
2015-05-29,22.120936
2015-05-30,18.71583
2015-05-31,20.586031
2015-06-01,17.594754
2015-06-02,19.105783
2015-06-03,26.879501
2015-06-04,23.196103
2015-06-05,28.557699
2015-06-06,26.687583
2015-06-07,27.779137
2015-06-08,27.382081
2015-06-09,22.388016
2015-06-10,28.327509
2015-06-11,19.739249
2015-06-12,24.821108
2015-06-13,28.187472
2015-06-14,27.130829
2015-06-15,24.426586
2015-06-16,21.446101
2015-06-17,12.039749
2015-06-18,22.773964
2015-06-19,23.854381
2015-06-20,16.468547
2015-06-21,16.970645
2015-06-22,20.74401
2015-06-23,23.390209
2015-06-24,21.726856
2015-06-25,18.262614
2015-06-26,17.773022
2015-06-27,20.474684
2015-06-28,17.097253
2015-06-29,13.453919
2015-06-30,17.726761
2015-07-01,21.050787
2015-07-02,24.695439
2015-07-03,26.375923
2015-07-04,27.684097
2015-07-05,26.953042
2015-07-06,25.503844
2015-07-07,17.669205
2015-07-08,26.982667
2015-07-09,23.974785
2015-07-10,24.363563
2015-07-11,21.516719
2015-07-12,17.808913
2015-07-13,21.45531
2015-07-14,6.190341
2015-07-15,19.579914
2015-07-16,17.186387
2015-07-17,21.75101
2015-07-18,15.240342
2015-07-19,25.565431
2015-07-20,19.789092
2015-07-21,22.097713
2015-07-22,23.180494
2015-07-23,25.408691
2015-07-24,21.983958
2015-07-25,22.787319
2015-07-26,24.631607
2015-07-27,21.50775
2015-07-28,15.328183
2015-07-29,24.091875
2015-07-30,13.599509
2015-07-31,22.399639
2015-08-01,14.498187
2015-08-02,22.467191
2015-08-03,24.683214
2015-08-04,22.54152
2015-08-05,22.38337
2015-08-06,24.218993
2015-08-07,23.993277
2015-08-08,22.755739
2015-08-09,21.441626
2015-08-10,21.915758
2015-08-11,21.604056
2015-08-12,22.832858
2015-08-13,22.826474
2015-08-14,19.643467
2015-08-15,20.012324
2015-08-16,20.152922
2015-08-17,17.686371
2015-08-18,15.193433
2015-08-19,15.639911
2015-08-20,11.529751
2015-08-21,20.590665
2015-08-22,20.9264
2015-08-23,21.015574
2015-08-24,20.820901
2015-08-25,21.192783
2015-08-26,20.999386
2015-08-27,16.764847
2015-08-28,20.005713
2015-08-29,14.987164
2015-08-30,19.537905
2015-08-31,17.765114
2015-09-01,17.733478
2015-09-02,14.799169
2015-09-03,17.073607
2015-09-04,15.769653
2015-09-05,14.388464
2015-09-06,5.755401125
2015-09-07,12.26326
2015-09-08,14.297073
2015-09-09,14.723197
2015-09-10,15.186853
2015-09-11,16.133523
2015-09-12,11.95449
2015-09-13,10.007379
2015-09-14,9.877109
2015-09-15,14.191392
2015-09-16,15.741105
2015-09-17,15.017078
2015-09-18,15.372926
2015-09-19,14.532228
2015-09-20,13.734672
2015-09-21,14.387105
2015-09-22,13.428217
2015-09-23,13.998881
2015-09-24,13.941416
2015-09-25,14.065267
2015-09-26,13.667911
2015-09-27,12.295101
2015-09-28,12.462404
2015-09-29,5.795073625
2015-09-30,7.059433
2015-10-01,13.069219
2015-10-02,10.449833
2015-10-03,12.303458
2015-10-04,11.125663
2015-10-05,10.281801
2015-10-06,4.7691375625
2015-10-07,11.828833
2015-10-08,9.639458375
2015-10-09,8.8137323125
2015-10-10,8.64025925
2015-10-11,9.179561375
2015-10-12,10.4420849375
2015-10-13,6.477910375
2015-10-14,8.158497125
2015-10-15,9.4294561875
2015-10-16,7.2047624375
2015-10-17,8.12774475
2015-10-18,6.8883635625
2015-10-19,4.6166139375
2015-10-20,7.9027076875
2015-10-21,8.4376255
2015-10-22,3.23053073047
2015-10-23,1.9865500625
2015-10-24,3.9860664375
2015-10-25,2.3667778125
2015-10-26,2.2756799375
2015-10-27,3.77624575
2015-10-28,3.8156021875
2015-10-29,7.6950558125
2015-10-30,7.144979
2015-10-31,7.2771935
2015-11-01,4.4886536875
2015-11-02,4.533295875
2015-11-03,3.5210329375
2015-11-04,6.44329525
2015-11-05,3.1299244375
2015-11-06,6.006662875
2015-11-07,5.73344175
2015-11-08,6.0852508125
2015-11-09,5.8655278125
2015-11-10,0.386359183594
2015-11-11,1.07570446094
2015-11-12,2.7239563125
2015-11-13,2.6495041875
2015-11-14,2.27685921484
2015-11-15,0.960183867188
2015-11-16,1.61684390234
2015-11-17,2.696586125
2015-11-18,2.15498520312
2015-11-19,0.300363386719
2015-11-20,2.36168772656
2015-11-21,0.7736131875
2015-11-22,0.065029484375
2015-11-23,1.37925740625
2015-11-24,2.22017458984
2015-11-25,1.54945371094
2015-11-26,1.36979470703
2015-11-27,3.417562875
2015-11-28,4.160772125
2015-11-29,3.48167973828
2015-11-30,0.312224539062
2015-12-01,1.39496235938
2015-12-02,0.888193773437
2015-12-03,1.66803296875
2015-12-04,2.73936152344
2015-12-05,1.14633485156
2015-12-06,0.396576363281
2015-12-07,1.73825843359
2015-12-08,3.18904996875
2015-12-09,3.452322875
2015-12-10,2.59752657422
2015-12-11,2.32570463281
2015-12-12,2.19861014063
2015-12-13,1.65665328125
2015-12-14,0.367935414063
2015-12-15,1.74950360938
2015-12-16,2.47211222266
2015-12-17,1.55165905859
2015-12-18,0.945833558594
2015-12-19,0.481291864746
2015-12-20,1.4576795
2015-12-21,0.874791378906
2015-12-22,0.350016910156
2015-12-23,0.925349527344
2015-12-24,0.753217003906
2015-12-25,2.07315940234
2015-12-26,1.67731317969
2015-12-27,2.123992625
2015-12-28,2.8991556875
2015-12-29,3.4332020625
2015-12-30,2.725276875
2015-12-31,1.67399275391
